* /home/saurabh/pilot_related/new_installer/esim-1.1.2/examples/7805voltageregulator/7805voltageregulator.cir
Transient Analysis  Thu Aug 26 10:31:48  2021
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
313	1.597626e-002	1.107252e-004	
314	1.599826e-002	6.245751e-005	
315	1.602220e-002	3.232206e-005	
316	1.604887e-002	1.589583e-005	
317	1.607942e-002	6.277362e-006	
318	1.611547e-002	2.571680e-006	
319	1.615955e-002	3.154518e-007	
320	1.622421e-002	3.592762e-007	
321	1.633642e-002	-2.87485e-007	
322	1.656084e-002	2.807302e-007	
323	1.700968e-002	-2.90465e-007	
324	1.790736e-002	2.785200e-007	
325	1.962294e-002	-2.93250e-007	
326	2.149441e-002	2.778218e-007	
327	2.346793e-002	-2.89874e-007	
328	2.401937e-002	-2.73104e-004	
329	2.429342e-002	-6.43276e-002	
330	2.440912e-002	-1.56621e-001	
331	2.450025e-002	-2.28044e-001	
332	2.459834e-002	-2.90229e-001	
333	2.471867e-002	-3.39580e-001	
334	2.494234e-002	-3.51923e-001	
335	2.513710e-002	-2.87789e-001	
336	2.527978e-002	-2.07937e-001	
337	2.538932e-002	-1.36615e-001	
338	2.547262e-002	-8.36247e-002	
339	2.553347e-002	-5.03832e-002	
340	2.559224e-002	-2.62584e-002	
341	2.565651e-002	-1.04648e-002	
342	2.570965e-002	-4.20625e-003	
343	2.574108e-002	-2.32404e-003	
344	2.577366e-002	-1.21206e-003	

Index   time            alli            
--------------------------------------------------------------------------------
345	2.580821e-002	-5.85160e-004	
346	2.584707e-002	-2.48690e-004	
347	2.589615e-002	-7.85128e-005	
348	2.596119e-002	-1.63066e-005	
349	2.605904e-002	-5.42238e-007	
350	2.623251e-002	-5.81304e-007	
351	2.657944e-002	5.837620e-007	
352	2.727331e-002	-5.73579e-007	
353	2.866106e-002	5.868037e-007	
354	3.066106e-002	-5.71313e-007	
355	3.266106e-002	5.852095e-007	
356	3.343662e-002	-5.74900e-007	
357	3.392540e-002	2.536973e-006	
358	3.411910e-002	3.212106e-004	
359	3.419191e-002	1.677667e-003	
360	3.423004e-002	3.708180e-003	
361	3.426203e-002	6.886931e-003	
362	3.429569e-002	1.249097e-002	
363	3.433180e-002	2.196530e-002	
364	3.437835e-002	4.015166e-002	
365	3.446046e-002	8.511576e-002	
366	3.453939e-002	1.336526e-001	
367	3.461188e-002	1.746932e-001	
368	3.470746e-002	2.171202e-001	
369	3.483735e-002	2.481922e-001	
370	3.503130e-002	2.369147e-001	
371	3.516813e-002	1.925714e-001	
372	3.527978e-002	1.407210e-001	
373	3.536961e-002	9.450076e-002	
374	3.543987e-002	6.017503e-002	
375	3.549891e-002	3.600677e-002	
376	3.555617e-002	1.891354e-002	
377	3.562074e-002	7.625887e-003	
378	3.565004e-002	4.759069e-003	
379	3.567471e-002	3.119231e-003	
380	3.569972e-002	1.987592e-003	
381	3.572417e-002	1.255572e-003	
382	3.574805e-002	7.859630e-004	
383	3.577319e-002	4.728768e-004	
384	3.579695e-002	2.862190e-004	
385	3.582124e-002	1.701500e-004	
386	3.584622e-002	9.644815e-005	
387	3.587277e-002	5.331101e-005	
388	3.590152e-002	2.599440e-005	
389	3.593433e-002	1.250854e-005	
390	3.597739e-002	3.335621e-006	
391	3.603575e-002	1.442886e-006	
392	3.612441e-002	-5.59902e-007	
393	3.628269e-002	6.173909e-007	
394	3.659925e-002	-6.25340e-007	
395	3.723237e-002	6.152209e-007	
396	3.849862e-002	-6.28190e-007	
397	4.049862e-002	6.127951e-007	
398	4.249862e-002	-6.27004e-007	
399	4.401318e-002	-7.92780e-006	
400	4.601318e-002	-6.04621e-006	
401	4.801318e-002	6.277828e-007	
402	5.001318e-002	-6.12803e-007	

Index   time            alli            
--------------------------------------------------------------------------------
403	5.201318e-002	6.277820e-007	
404	5.401318e-002	2.968960e-005	
405	5.601318e-002	1.986429e-005	
406	5.783419e-002	-6.27643e-007	
407	5.983419e-002	6.126567e-007	
408	6.183419e-002	-6.27852e-007	
409	6.383419e-002	9.674700e-009	
410	6.583419e-002	-5.07787e-003	
411	6.783419e-002	6.585473e-007	
412	6.983419e-002	-6.43753e-007	
413	7.183419e-002	6.589698e-007	
414	7.383419e-002	1.268800e-006	
415	7.437668e-002	1.374317e-001	
416	7.490880e-002	3.782834e-001	
417	7.506719e-002	3.363821e-001	
418	7.523616e-002	2.498255e-001	
419	7.538317e-002	1.523803e-001	
420	7.549205e-002	8.040819e-002	
421	7.556101e-002	4.327922e-002	
422	7.563233e-002	1.776623e-002	
423	7.570268e-002	5.682916e-003	
424	7.575827e-002	1.984658e-003	
425	7.581368e-002	6.242667e-004	
426	7.586425e-002	2.023520e-004	
427	7.593198e-002	3.862546e-005	
428	7.603569e-002	3.551263e-006	
429	7.622540e-002	-9.54527e-007	
430	7.660482e-002	9.549689e-007	
431	7.736366e-002	-9.65361e-007	
432	7.888134e-002	9.517841e-007	
433	8.088134e-002	-9.67346e-007	
434	8.288134e-002	9.540552e-007	
435	8.367917e-002	-9.64260e-007	
436	8.426440e-002	-8.34061e-003	
437	8.440661e-002	-5.93591e-002	
438	8.454492e-002	-1.44559e-001	
439	8.462056e-002	-1.87103e-001	
440	8.471559e-002	-2.27887e-001	
441	8.484604e-002	-2.56521e-001	
442	8.506427e-002	-2.34989e-001	
443	8.520254e-002	-1.83094e-001	
444	8.530487e-002	-1.32353e-001	
445	8.538873e-002	-8.82859e-002	
446	8.545588e-002	-5.56670e-002	
447	8.551368e-002	-3.27072e-002	
448	8.557445e-002	-1.58806e-002	
449	8.563728e-002	-6.28671e-003	
450	8.567758e-002	-3.18140e-003	
451	8.570867e-002	-1.80881e-003	
452	8.574020e-002	-9.86141e-004	
453	8.577529e-002	-4.87182e-004	
454	8.581418e-002	-2.11442e-004	
455	8.586276e-002	-7.26832e-005	
456	8.592582e-002	-1.46361e-005	
457	8.601847e-002	-2.59435e-006	
458	8.617615e-002	1.161611e-006	
459	8.649151e-002	-1.16802e-006	
460	8.712222e-002	1.177751e-006	

Index   time            alli            
--------------------------------------------------------------------------------
461	8.838365e-002	-1.16506e-006	
462	9.038365e-002	1.180386e-006	
463	9.238365e-002	-1.16597e-006	
464	9.438365e-002	1.893403e-002	
465	9.638365e-002	-1.29197e-006	
466	9.838365e-002	1.280399e-006	
467	1.000000e-001	-1.29573e-006	
